movieId,title,genres
1147,Movie 1147,Drama
1148,Movie 1148,Comedy
1149,Movie 1149,Horror
1150,Movie 1150,Drama
1151,Movie 1151,Drama
1152,Movie 1152,Romance
1153,Movie 1153,Drama
1154,Movie 1154,Comedy
1155,Movie 1155,Romance
1156,Movie 1156,Drama
1157,Movie 1157,Horror
1158,Movie 1158,Drama
1159,Movie 1159,Action
1160,Movie 1160,Comedy
1161,Movie 1161,Horror
1162,Movie 1162,Romance
1163,Movie 1163,Romance
1164,Movie 1164,Romance
1165,Movie 1165,Action
1166,Movie 1166,Drama
1167,Movie 1167,Romance
1168,Movie 1168,Romance
1169,Movie 1169,Horror
1170,Movie 1170,Romance
1171,Movie 1171,Drama
1172,Movie 1172,Drama
1173,Movie 1173,Comedy
1174,Movie 1174,Drama
1175,Movie 1175,Horror
1176,Movie 1176,Horror
1177,Movie 1177,Action
1178,Movie 1178,Action
1179,Movie 1179,Horror
1180,Movie 1180,Action
1181,Movie 1181,Action
1182,Movie 1182,Drama
1183,Movie 1183,Romance
1184,Movie 1184,Drama
1185,Movie 1185,Drama
1186,Movie 1186,Action
1187,Movie 1187,Horror
1188,Movie 1188,Drama
1189,Movie 1189,Action
1190,Movie 1190,Horror
1191,Movie 1191,Drama
1192,Movie 1192,Comedy
1193,Movie 1193,Horror
1194,Movie 1194,Comedy
1195,Movie 1195,Horror
1196,Movie 1196,Horror
1197,Movie 1197,Comedy
1198,Movie 1198,Horror
1199,Movie 1199,Horror
1200,Movie 1200,Drama
1201,Movie 1201,Comedy
1202,Movie 1202,Action
1203,Movie 1203,Comedy
1204,Movie 1204,Drama
1205,Movie 1205,Comedy
1206,Movie 1206,Romance
1207,Movie 1207,Romance
1208,Movie 1208,Romance
1209,Movie 1209,Romance
1210,Movie 1210,Action
1211,Movie 1211,Action
1212,Movie 1212,Romance
1213,Movie 1213,Comedy
1214,Movie 1214,Horror
1215,Movie 1215,Comedy
1216,Movie 1216,Comedy
1217,Movie 1217,Horror
1218,Movie 1218,Horror
1219,Movie 1219,Horror
1220,Movie 1220,Drama
1221,Movie 1221,Drama
1222,Movie 1222,Comedy
1223,Movie 1223,Romance
1224,Movie 1224,Action
1225,Movie 1225,Action
1226,Movie 1226,Action
1227,Movie 1227,Romance
1228,Movie 1228,Comedy
1229,Movie 1229,Comedy
1230,Movie 1230,Action
1231,Movie 1231,Romance
1232,Movie 1232,Romance
1233,Movie 1233,Action
1234,Movie 1234,Drama
1235,Movie 1235,Comedy
1236,Movie 1236,Drama
1237,Movie 1237,Horror
1238,Movie 1238,Comedy
1239,Movie 1239,Comedy
1240,Movie 1240,Comedy
1241,Movie 1241,Romance
1242,Movie 1242,Horror
1243,Movie 1243,Horror
1244,Movie 1244,Action
1245,Movie 1245,Horror
1246,Movie 1246,Drama
1247,Movie 1247,Drama
1248,Movie 1248,Action
1249,Movie 1249,Drama
1250,Movie 1250,Comedy
1251,Movie 1251,Drama
1252,Movie 1252,Drama
1253,Movie 1253,Romance
1254,Movie 1254,Drama
1255,Movie 1255,Horror
1256,Movie 1256,Comedy
1257,Movie 1257,Romance
1258,Movie 1258,Action
1259,Movie 1259,Horror
1260,Movie 1260,Drama
1261,Movie 1261,Comedy
1262,Movie 1262,Horror
1263,Movie 1263,Romance
1264,Movie 1264,Drama
1265,Movie 1265,Romance
1266,Movie 1266,Drama
1267,Movie 1267,Drama
1268,Movie 1268,Drama
1269,Movie 1269,Romance
1270,Movie 1270,Action
1271,Movie 1271,Comedy
1272,Movie 1272,Horror
1273,Movie 1273,Horror
1274,Movie 1274,Comedy
1275,Movie 1275,Comedy
1276,Movie 1276,Drama
1277,Movie 1277,Action
1278,Movie 1278,Comedy
1279,Movie 1279,Action
1280,Movie 1280,Drama
1281,Movie 1281,Comedy
1282,Movie 1282,Action
1283,Movie 1283,Drama
1284,Movie 1284,Comedy
1285,Movie 1285,Comedy
1286,Movie 1286,Romance
1287,Movie 1287,Action
1288,Movie 1288,Romance
1289,Movie 1289,Horror
1290,Movie 1290,Horror
1291,Movie 1291,Drama
1292,Movie 1292,Drama
1293,Movie 1293,Horror
1294,Movie 1294,Action
1295,Movie 1295,Horror
1296,Movie 1296,Drama
1297,Movie 1297,Comedy
1298,Movie 1298,Comedy
1299,Movie 1299,Horror
1300,Movie 1300,Drama
1301,Movie 1301,Romance
1302,Movie 1302,Horror
1303,Movie 1303,Drama
1304,Movie 1304,Drama
1305,Movie 1305,Romance
1306,Movie 1306,Drama
1307,Movie 1307,Action
1308,Movie 1308,Romance
1309,Movie 1309,Horror
1310,Movie 1310,Horror
1311,Movie 1311,Romance
1312,Movie 1312,Romance
1313,Movie 1313,Horror
1314,Movie 1314,Drama
1315,Movie 1315,Action
1316,Movie 1316,Action
1317,Movie 1317,Romance
1318,Movie 1318,Drama
1319,Movie 1319,Drama
1320,Movie 1320,Horror
1321,Movie 1321,Action
1322,Movie 1322,Romance
1323,Movie 1323,Romance
1324,Movie 1324,Drama
1325,Movie 1325,Comedy
1326,Movie 1326,Horror
1327,Movie 1327,Romance
1328,Movie 1328,Comedy
1329,Movie 1329,Romance
1330,Movie 1330,Romance
1331,Movie 1331,Comedy
1332,Movie 1332,Comedy
1333,Movie 1333,Action
1334,Movie 1334,Drama
1335,Movie 1335,Action
1336,Movie 1336,Comedy
1337,Movie 1337,Romance
1338,Movie 1338,Action
1339,Movie 1339,Action
1340,Movie 1340,Action
1341,Movie 1341,Drama
1342,Movie 1342,Comedy
1343,Movie 1343,Horror
1344,Movie 1344,Drama
1345,Movie 1345,Comedy
1346,Movie 1346,Romance
1347,Movie 1347,Comedy
1348,Movie 1348,Horror
1349,Movie 1349,Drama
1350,Movie 1350,Horror
1351,Movie 1351,Action
1352,Movie 1352,Action
1353,Movie 1353,Horror
1354,Movie 1354,Drama
1355,Movie 1355,Comedy
1356,Movie 1356,Horror
1357,Movie 1357,Action
1358,Movie 1358,Comedy
1359,Movie 1359,Comedy
1360,Movie 1360,Horror
1361,Movie 1361,Action
1362,Movie 1362,Action
1363,Movie 1363,Comedy
1364,Movie 1364,Action
1365,Movie 1365,Action
1366,Movie 1366,Drama
1367,Movie 1367,Drama
1368,Movie 1368,Horror
1369,Movie 1369,Comedy
1370,Movie 1370,Comedy
1371,Movie 1371,Horror
1372,Movie 1372,Horror
1373,Movie 1373,Drama
1374,Movie 1374,Drama
1375,Movie 1375,Comedy
1376,Movie 1376,Comedy
1377,Movie 1377,Horror
1378,Movie 1378,Horror
1379,Movie 1379,Action
1380,Movie 1380,Drama
1381,Movie 1381,Drama
1382,Movie 1382,Romance
1383,Movie 1383,Action
1384,Movie 1384,Comedy
1385,Movie 1385,Drama
1386,Movie 1386,Romance
1387,Movie 1387,Romance
1388,Movie 1388,Romance
1389,Movie 1389,Action
1390,Movie 1390,Drama
1391,Movie 1391,Drama
1392,Movie 1392,Romance
1393,Movie 1393,Comedy
1394,Movie 1394,Action
1395,Movie 1395,Horror
1396,Movie 1396,Drama
1397,Movie 1397,Horror
1398,Movie 1398,Drama
1399,Movie 1399,Romance
1400,Movie 1400,Romance
1401,Movie 1401,Comedy
1402,Movie 1402,Comedy
1403,Movie 1403,Romance
1404,Movie 1404,Action
1405,Movie 1405,Drama
1406,Movie 1406,Romance
1407,Movie 1407,Comedy
1408,Movie 1408,Comedy
1409,Movie 1409,Horror
1410,Movie 1410,Action
1411,Movie 1411,Action
1412,Movie 1412,Romance
1413,Movie 1413,Drama
1414,Movie 1414,Romance
1415,Movie 1415,Drama
1416,Movie 1416,Drama
1417,Movie 1417,Horror
1418,Movie 1418,Comedy
1419,Movie 1419,Drama
1420,Movie 1420,Horror
1421,Movie 1421,Horror
1422,Movie 1422,Comedy
1423,Movie 1423,Action
1424,Movie 1424,Romance
1425,Movie 1425,Horror
1426,Movie 1426,Comedy
1427,Movie 1427,Comedy
1428,Movie 1428,Comedy
1429,Movie 1429,Horror
1430,Movie 1430,Horror
1431,Movie 1431,Comedy
1432,Movie 1432,Comedy
1433,Movie 1433,Action
1434,Movie 1434,Romance
1435,Movie 1435,Action
1436,Movie 1436,Horror
1437,Movie 1437,Horror
1438,Movie 1438,Action
1439,Movie 1439,Comedy
1440,Movie 1440,Comedy
1441,Movie 1441,Horror
1442,Movie 1442,Drama
1443,Movie 1443,Drama
1444,Movie 1444,Horror
1445,Movie 1445,Action
1446,Movie 1446,Romance
1447,Movie 1447,Horror
1448,Movie 1448,Drama
1449,Movie 1449,Drama
1450,Movie 1450,Horror
1451,Movie 1451,Action
1452,Movie 1452,Drama
1453,Movie 1453,Action
1454,Movie 1454,Horror
1455,Movie 1455,Romance
1456,Movie 1456,Horror
1457,Movie 1457,Horror
1458,Movie 1458,Drama
1459,Movie 1459,Horror
1460,Movie 1460,Comedy
1461,Movie 1461,Romance
1462,Movie 1462,Horror
1463,Movie 1463,Action
1464,Movie 1464,Horror
1465,Movie 1465,Drama
1466,Movie 1466,Comedy
1467,Movie 1467,Romance
1468,Movie 1468,Comedy
1469,Movie 1469,Action
1470,Movie 1470,Romance
1471,Movie 1471,Horror
1472,Movie 1472,Action
1473,Movie 1473,Action
1474,Movie 1474,Horror
1475,Movie 1475,Romance
1476,Movie 1476,Horror
1477,Movie 1477,Romance
1478,Movie 1478,Horror
1479,Movie 1479,Romance
1480,Movie 1480,Action
1481,Movie 1481,Romance
1482,Movie 1482,Romance
1483,Movie 1483,Drama
1484,Movie 1484,Romance
1485,Movie 1485,Comedy
1486,Movie 1486,Drama
1487,Movie 1487,Romance
1488,Movie 1488,Drama
1489,Movie 1489,Drama
1490,Movie 1490,Drama
1491,Movie 1491,Action
1492,Movie 1492,Action
1493,Movie 1493,Horror
1494,Movie 1494,Comedy
1495,Movie 1495,Horror
1496,Movie 1496,Romance
1497,Movie 1497,Romance
1498,Movie 1498,Action
1499,Movie 1499,Drama
1500,Movie 1500,Comedy
1501,Movie 1501,Romance
1502,Movie 1502,Romance
1503,Movie 1503,Drama
1504,Movie 1504,Romance
1505,Movie 1505,Drama
1506,Movie 1506,Action
1507,Movie 1507,Action
1508,Movie 1508,Drama
1509,Movie 1509,Romance
1510,Movie 1510,Horror
1511,Movie 1511,Drama
1512,Movie 1512,Action
1513,Movie 1513,Action
1514,Movie 1514,Horror
1515,Movie 1515,Action
1516,Movie 1516,Drama
1517,Movie 1517,Romance
1518,Movie 1518,Comedy
1519,Movie 1519,Drama
1520,Movie 1520,Action
1521,Movie 1521,Drama
1522,Movie 1522,Comedy
1523,Movie 1523,Comedy
1524,Movie 1524,Comedy
1525,Movie 1525,Horror
1526,Movie 1526,Drama
1527,Movie 1527,Action
1528,Movie 1528,Action
1529,Movie 1529,Action
1530,Movie 1530,Horror
1531,Movie 1531,Drama
1532,Movie 1532,Romance
1533,Movie 1533,Drama
1534,Movie 1534,Drama
1535,Movie 1535,Romance
1536,Movie 1536,Horror
1537,Movie 1537,Romance
1538,Movie 1538,Romance
1539,Movie 1539,Action
1540,Movie 1540,Comedy
1541,Movie 1541,Horror
1542,Movie 1542,Horror
1543,Movie 1543,Romance
1544,Movie 1544,Romance
1545,Movie 1545,Action
1546,Movie 1546,Comedy
1547,Movie 1547,Comedy
1548,Movie 1548,Drama
1549,Movie 1549,Horror
1550,Movie 1550,Drama
1551,Movie 1551,Comedy
1552,Movie 1552,Romance
1553,Movie 1553,Drama
1554,Movie 1554,Action
1555,Movie 1555,Romance
1556,Movie 1556,Comedy
1557,Movie 1557,Romance
1558,Movie 1558,Romance
1559,Movie 1559,Action
1560,Movie 1560,Action
1561,Movie 1561,Comedy
1562,Movie 1562,Comedy
1563,Movie 1563,Action
1564,Movie 1564,Action
1565,Movie 1565,Romance
1566,Movie 1566,Action
1567,Movie 1567,Romance
1568,Movie 1568,Horror
1569,Movie 1569,Horror
1570,Movie 1570,Horror
1571,Movie 1571,Drama
1572,Movie 1572,Comedy
1573,Movie 1573,Drama
1574,Movie 1574,Horror
1575,Movie 1575,Romance
1576,Movie 1576,Comedy
1577,Movie 1577,Drama
1578,Movie 1578,Action
1579,Movie 1579,Drama
1580,Movie 1580,Romance
1581,Movie 1581,Horror
1582,Movie 1582,Drama
1583,Movie 1583,Comedy
1584,Movie 1584,Romance
1585,Movie 1585,Drama
1586,Movie 1586,Horror
1587,Movie 1587,Drama
1588,Movie 1588,Action
1589,Movie 1589,Action
1590,Movie 1590,Comedy
1591,Movie 1591,Romance
1592,Movie 1592,Comedy
1593,Movie 1593,Romance
1594,Movie 1594,Drama
1595,Movie 1595,Horror
1596,Movie 1596,Comedy
1597,Movie 1597,Romance
1598,Movie 1598,Drama
1599,Movie 1599,Romance
1600,Movie 1600,Romance
1601,Movie 1601,Drama
1602,Movie 1602,Drama
1603,Movie 1603,Romance
1604,Movie 1604,Comedy
1605,Movie 1605,Horror
1606,Movie 1606,Drama
1607,Movie 1607,Drama
1608,Movie 1608,Romance
1609,Movie 1609,Romance
1610,Movie 1610,Drama
1611,Movie 1611,Action
1612,Movie 1612,Drama
1613,Movie 1613,Horror
1614,Movie 1614,Drama
1615,Movie 1615,Action
1616,Movie 1616,Comedy
1617,Movie 1617,Comedy
1618,Movie 1618,Comedy
1619,Movie 1619,Drama
1620,Movie 1620,Horror
1621,Movie 1621,Action
1622,Movie 1622,Romance
1623,Movie 1623,Comedy
1624,Movie 1624,Drama
1625,Movie 1625,Horror
1626,Movie 1626,Action
1627,Movie 1627,Romance
1628,Movie 1628,Comedy
1629,Movie 1629,Comedy
1630,Movie 1630,Comedy
1631,Movie 1631,Horror
1632,Movie 1632,Horror
1633,Movie 1633,Horror
1634,Movie 1634,Drama
1635,Movie 1635,Drama
1636,Movie 1636,Comedy
1637,Movie 1637,Comedy
1638,Movie 1638,Comedy
1639,Movie 1639,Action
1640,Movie 1640,Action
1641,Movie 1641,Action
1642,Movie 1642,Action
1643,Movie 1643,Action
1644,Movie 1644,Action
1645,Movie 1645,Romance
1646,Movie 1646,Action
1647,Movie 1647,Comedy
1648,Movie 1648,Romance
1649,Movie 1649,Drama
1650,Movie 1650,Horror
1651,Movie 1651,Comedy
1652,Movie 1652,Romance
1653,Movie 1653,Action
1654,Movie 1654,Horror
1655,Movie 1655,Action
1656,Movie 1656,Action
1657,Movie 1657,Romance
1658,Movie 1658,Comedy
1659,Movie 1659,Action
1660,Movie 1660,Romance
1661,Movie 1661,Drama
1662,Movie 1662,Horror
1663,Movie 1663,Romance
1664,Movie 1664,Action
1665,Movie 1665,Drama
1666,Movie 1666,Drama
1667,Movie 1667,Comedy
1668,Movie 1668,Romance
1669,Movie 1669,Action
1670,Movie 1670,Horror
1671,Movie 1671,Horror
1672,Movie 1672,Action
1673,Movie 1673,Drama
1674,Movie 1674,Horror
1675,Movie 1675,Action
1676,Movie 1676,Drama
1677,Movie 1677,Horror
1678,Movie 1678,Action
1679,Movie 1679,Action
1680,Movie 1680,Comedy
1681,Movie 1681,Horror
1682,Movie 1682,Drama
1683,Movie 1683,Comedy
1684,Movie 1684,Romance
1685,Movie 1685,Horror
1686,Movie 1686,Action
1687,Movie 1687,Action
1688,Movie 1688,Romance
1689,Movie 1689,Romance
1690,Movie 1690,Horror
1691,Movie 1691,Horror
1692,Movie 1692,Action
1693,Movie 1693,Action
1694,Movie 1694,Comedy
1695,Movie 1695,Romance
1696,Movie 1696,Romance
1697,Movie 1697,Horror
1698,Movie 1698,Horror
1699,Movie 1699,Horror
1700,Movie 1700,Comedy
1701,Movie 1701,Action
1702,Movie 1702,Comedy
1703,Movie 1703,Romance
1704,Movie 1704,Action
1705,Movie 1705,Action
1706,Movie 1706,Action
1707,Movie 1707,Action
1708,Movie 1708,Drama
1709,Movie 1709,Action
1710,Movie 1710,Drama
1711,Movie 1711,Drama
1712,Movie 1712,Action
1713,Movie 1713,Romance
1714,Movie 1714,Drama
1715,Movie 1715,Comedy
1716,Movie 1716,Romance
1717,Movie 1717,Horror
1718,Movie 1718,Comedy
1719,Movie 1719,Comedy
1720,Movie 1720,Horror
1721,Movie 1721,Romance
1722,Movie 1722,Drama
1723,Movie 1723,Drama
1724,Movie 1724,Comedy
1725,Movie 1725,Romance
1726,Movie 1726,Drama
1727,Movie 1727,Comedy
1728,Movie 1728,Romance
1729,Movie 1729,Drama
1730,Movie 1730,Action
1731,Movie 1731,Horror
1732,Movie 1732,Comedy
1733,Movie 1733,Romance
1734,Movie 1734,Comedy
1735,Movie 1735,Comedy
1736,Movie 1736,Action
1737,Movie 1737,Drama
1738,Movie 1738,Horror
1739,Movie 1739,Drama
1740,Movie 1740,Comedy
1741,Movie 1741,Romance
1742,Movie 1742,Comedy
1743,Movie 1743,Romance
1744,Movie 1744,Horror
1745,Movie 1745,Horror
1746,Movie 1746,Romance
1747,Movie 1747,Comedy
1748,Movie 1748,Horror
1749,Movie 1749,Horror
1750,Movie 1750,Horror
1751,Movie 1751,Drama
1752,Movie 1752,Horror
1753,Movie 1753,Horror
1754,Movie 1754,Comedy
1755,Movie 1755,Horror
1756,Movie 1756,Comedy
1757,Movie 1757,Horror
1758,Movie 1758,Horror
1759,Movie 1759,Horror
1760,Movie 1760,Horror
1761,Movie 1761,Comedy
1762,Movie 1762,Action
1763,Movie 1763,Drama
1764,Movie 1764,Romance
1765,Movie 1765,Action
1766,Movie 1766,Romance
1767,Movie 1767,Romance
1768,Movie 1768,Action
1769,Movie 1769,Romance
1770,Movie 1770,Drama
1771,Movie 1771,Comedy
1772,Movie 1772,Action
1773,Movie 1773,Drama
1774,Movie 1774,Comedy
1775,Movie 1775,Comedy
1776,Movie 1776,Comedy
1777,Movie 1777,Drama
1778,Movie 1778,Horror
1779,Movie 1779,Comedy
1780,Movie 1780,Comedy
1781,Movie 1781,Drama
1782,Movie 1782,Romance
1783,Movie 1783,Horror
1784,Movie 1784,Romance
1785,Movie 1785,Comedy
1786,Movie 1786,Horror
1787,Movie 1787,Horror
1788,Movie 1788,Horror
1789,Movie 1789,Horror
1790,Movie 1790,Horror
1791,Movie 1791,Horror
1792,Movie 1792,Comedy
1793,Movie 1793,Action
1794,Movie 1794,Drama
1795,Movie 1795,Drama
1796,Movie 1796,Horror
1797,Movie 1797,Romance
1798,Movie 1798,Comedy
1799,Movie 1799,Romance
1800,Movie 1800,Drama
1801,Movie 1801,Comedy
1802,Movie 1802,Romance
1803,Movie 1803,Action
1804,Movie 1804,Horror
1805,Movie 1805,Romance
1806,Movie 1806,Romance
1807,Movie 1807,Horror
1808,Movie 1808,Romance
1809,Movie 1809,Romance
1810,Movie 1810,Action
1811,Movie 1811,Drama
1812,Movie 1812,Action
1813,Movie 1813,Action
1814,Movie 1814,Comedy
1815,Movie 1815,Drama
1816,Movie 1816,Romance
1817,Movie 1817,Drama
1818,Movie 1818,Horror
1819,Movie 1819,Horror
1820,Movie 1820,Comedy
1821,Movie 1821,Action
1822,Movie 1822,Comedy
1823,Movie 1823,Action
1824,Movie 1824,Action
1825,Movie 1825,Drama
1826,Movie 1826,Drama
1827,Movie 1827,Drama
1828,Movie 1828,Action
1829,Movie 1829,Drama
1830,Movie 1830,Comedy
1831,Movie 1831,Romance
1832,Movie 1832,Action
1833,Movie 1833,Romance
1834,Movie 1834,Action
1835,Movie 1835,Action
1836,Movie 1836,Action
1837,Movie 1837,Drama
1838,Movie 1838,Comedy
1839,Movie 1839,Action
1840,Movie 1840,Horror
1841,Movie 1841,Horror
1842,Movie 1842,Comedy
1843,Movie 1843,Drama
1844,Movie 1844,Horror
1845,Movie 1845,Action
1846,Movie 1846,Horror
1847,Movie 1847,Drama
1848,Movie 1848,Drama
1849,Movie 1849,Horror
1850,Movie 1850,Romance
1851,Movie 1851,Drama
1852,Movie 1852,Action
1853,Movie 1853,Action
1854,Movie 1854,Comedy
1855,Movie 1855,Comedy
1856,Movie 1856,Horror
1857,Movie 1857,Romance
1858,Movie 1858,Romance
1859,Movie 1859,Action
1860,Movie 1860,Drama
1861,Movie 1861,Comedy
1862,Movie 1862,Action
1863,Movie 1863,Action
1864,Movie 1864,Action
1865,Movie 1865,Romance
1866,Movie 1866,Horror
1867,Movie 1867,Horror
1868,Movie 1868,Action
1869,Movie 1869,Comedy
1870,Movie 1870,Action
1871,Movie 1871,Drama
1872,Movie 1872,Drama
1873,Movie 1873,Romance
1874,Movie 1874,Drama
1875,Movie 1875,Action
1876,Movie 1876,Horror
1877,Movie 1877,Romance
1878,Movie 1878,Action
1879,Movie 1879,Comedy
1880,Movie 1880,Romance
1881,Movie 1881,Romance
1882,Movie 1882,Action
1883,Movie 1883,Action
1884,Movie 1884,Horror
1885,Movie 1885,Horror
1886,Movie 1886,Horror
1887,Movie 1887,Comedy
1888,Movie 1888,Comedy
1889,Movie 1889,Drama
1890,Movie 1890,Romance
1891,Movie 1891,Drama
1892,Movie 1892,Drama
1893,Movie 1893,Horror
1894,Movie 1894,Action
1895,Movie 1895,Comedy
1896,Movie 1896,Horror
1897,Movie 1897,Comedy
1898,Movie 1898,Action
1899,Movie 1899,Romance
1900,Movie 1900,Comedy
1901,Movie 1901,Romance
1902,Movie 1902,Drama
1903,Movie 1903,Horror
1904,Movie 1904,Comedy
1905,Movie 1905,Romance
1906,Movie 1906,Action
1907,Movie 1907,Action
1908,Movie 1908,Drama
1909,Movie 1909,Drama
1910,Movie 1910,Romance
1911,Movie 1911,Horror
1912,Movie 1912,Comedy
1913,Movie 1913,Comedy
1914,Movie 1914,Action
1915,Movie 1915,Horror
1916,Movie 1916,Action
1917,Movie 1917,Drama
1918,Movie 1918,Drama
1919,Movie 1919,Horror
1920,Movie 1920,Comedy
1921,Movie 1921,Comedy
1922,Movie 1922,Comedy
1923,Movie 1923,Drama
1924,Movie 1924,Comedy
1925,Movie 1925,Comedy
1926,Movie 1926,Drama
1927,Movie 1927,Romance
1928,Movie 1928,Horror
1929,Movie 1929,Action
1930,Movie 1930,Drama
1931,Movie 1931,Comedy
1932,Movie 1932,Action
1933,Movie 1933,Comedy
1934,Movie 1934,Action
1935,Movie 1935,Comedy
1936,Movie 1936,Action
1937,Movie 1937,Action
1938,Movie 1938,Action
1939,Movie 1939,Comedy
1940,Movie 1940,Drama
1941,Movie 1941,Comedy
1942,Movie 1942,Comedy
1943,Movie 1943,Comedy
1944,Movie 1944,Drama
1945,Movie 1945,Comedy
1946,Movie 1946,Romance
1947,Movie 1947,Action
1948,Movie 1948,Action
1949,Movie 1949,Horror
1950,Movie 1950,Comedy
1951,Movie 1951,Comedy
1952,Movie 1952,Drama
1953,Movie 1953,Action
1954,Movie 1954,Romance
1955,Movie 1955,Horror
1956,Movie 1956,Drama
1957,Movie 1957,Comedy
1958,Movie 1958,Action
1959,Movie 1959,Horror
1960,Movie 1960,Comedy
1961,Movie 1961,Comedy
1962,Movie 1962,Romance
1963,Movie 1963,Romance
1964,Movie 1964,Action
1965,Movie 1965,Action
1966,Movie 1966,Romance
1967,Movie 1967,Action
1968,Movie 1968,Comedy
1969,Movie 1969,Comedy
1970,Movie 1970,Horror
1971,Movie 1971,Comedy
1972,Movie 1972,Romance
1973,Movie 1973,Comedy
1974,Movie 1974,Comedy
1975,Movie 1975,Action
1976,Movie 1976,Drama
1977,Movie 1977,Drama
1978,Movie 1978,Horror
1979,Movie 1979,Horror
1980,Movie 1980,Horror
1981,Movie 1981,Comedy
1982,Movie 1982,Action
1983,Movie 1983,Romance
1984,Movie 1984,Horror
1985,Movie 1985,Comedy
1986,Movie 1986,Horror
1987,Movie 1987,Comedy
1988,Movie 1988,Comedy
1989,Movie 1989,Action
1990,Movie 1990,Action
1991,Movie 1991,Horror
1992,Movie 1992,Drama
1993,Movie 1993,Horror
1994,Movie 1994,Romance
1995,Movie 1995,Action
1996,Movie 1996,Horror
1997,Movie 1997,Action
1998,Movie 1998,Romance
1999,Movie 1999,Drama
